n_filters,port,train_fitted,train_real,train_MAPE,train_RMSE,test_results,test_real,test_MAPE,test_RMSE
100,Antwerp(10kTEU),"[[632.53656006]
 [675.1373291 ]
 [729.73547363]
 [865.56976318]
 [896.9866333 ]
 [759.22052002]
 [877.05877686]
 [896.9866333 ]
 [893.8347168 ]
 [888.24273682]
 [928.91174316]
 [997.23571777]]","[[ 648.2]
 [ 701.9]
 [ 835.5]
 [ 866.4]
 [ 730.9]
 [ 846.8]
 [ 866.4]
 [ 863.3]
 [ 857.8]
 [ 897.8]
 [ 965. ]
 [1004. ]]",5.571757802159056,65.4406232059421,"[[1036.88793945]
 [1078.57373047]
 [1144.6607666 ]
 [1144.6607666 ]]","[[1045.]
 [1110.]
 [1110.]
 [1204.]]",2.914642133220122,37.99976744892385
100,Xiamen(10kTEU),"[[336.97131348]
 [388.56271362]
 [457.43426514]
 [518.8651123 ]
 [559.98736572]
 [524.22003174]
 [639.40270996]
 [703.05621338]
 [778.9354248 ]
 [860.47259521]
 [917.45776367]
 [978.8883667 ]]","[[334.2]
 [401.9]
 [462.7]
 [503.4]
 [468. ]
 [582. ]
 [645. ]
 [720.1]
 [800.8]
 [857.2]
 [918. ]
 [961. ]]",3.850708542709617,33.39603115507872,"[[1022.33459473]
 [1100.13342285]
 [1061.73913574]
 [1174.90100098]]","[[1038.]
 [1000.]
 [1112.]
 [1141.]]",4.753390292021971,59.049851052957806
100,Tanjung(10kTEU),"[[453.01980591]
 [468.6217041 ]
 [527.55108643]
 [595.03900146]
 [604.08416748]
 [641.71160889]
 [688.20324707]
 [777.74938965]
 [794.03057861]
 [787.51806641]
 [870.91363525]
 [920.66137695]]","[[417.7]
 [477. ]
 [550. ]
 [560. ]
 [601.6]
 [653. ]
 [752. ]
 [770. ]
 [762.8]
 [855. ]
 [910. ]
 [828. ]]",4.97129101724529,43.737934100111865,"[[846.49182129]
 [855.5369873 ]
 [907.99841309]
 [920.66137695]]","[[838.]
 [896.]
 [910.]
 [985.]]",3.0702748941842093,38.25189926960757
100,Los Angeles(10kTEU),"[[742.47393799]
 [758.97106934]
 [858.05450439]
 [720.54486084]
 [795.68731689]
 [736.43841553]
 [793.77606201]
 [804.74060059]
 [818.62237549]
 [797.59863281]
 [844.97753906]
 [826.87109375]]","[[748.5]
 [847. ]
 [710.3]
 [785. ]
 [726.1]
 [783.1]
 [794. ]
 [807.8]
 [786.9]
 [834. ]
 [816. ]
 [886. ]]",6.231726852031304,62.89387010771327,"[[897.28552246]
 [954.62316895]
 [957.64099121]
 [941.54614258]]","[[943.]
 [946.]
 [930.]
 [920.]]",2.7683580881016945,29.122298820872928
100,Long Beach(10kTEU),"[[588.80181885]
 [673.7855835 ]
 [726.78625488]
 [728.79656982]
 [653.49908447]
 [523.64764404]
 [632.93859863]
 [618.0435791 ]
 [613.0177002 ]
 [675.61322021]
 [683.92883301]
 [717.64825439]]","[[671. ]
 [729. ]
 [731.2]
 [648.8]
 [506.7]
 [626.3]
 [610. ]
 [604.5]
 [673. ]
 [682.1]
 [719. ]
 [680. ]]",8.699864646883173,67.88993712059947,"[[682.00982666]
 [749.63134766]
 [799.89056396]
 [757.85559082]]","[[754.]
 [809.]
 [763.]
 [811.]]",7.068543978824423,56.77249306511931
128,Ningbo(10kTEU),"[[ 536.86102295]
 [ 657.99688721]
 [ 845.28900146]
 [1075.07446289]
 [1225.71386719]
 [1182.81787109]
 [1443.01306152]
 [1594.86071777]
 [1711.56604004]
 [1822.63220215]
 [2016.57043457]
 [2210.91113281]]","[[ 520.8]
 [ 706.8]
 [ 935. ]
 [1084.6]
 [1042. ]
 [1300.4]
 [1451.2]
 [1567.1]
 [1677.4]
 [1870. ]
 [2063. ]
 [2160. ]]",4.887307945673564,74.91728738826033,"[[2308.5847168 ]
 [2612.0390625 ]
 [2787.62475586]
 [2902.8293457 ]]","[[2461.]
 [2635.]
 [2749.]
 [2872.]]",2.38577529082012,80.93198305745204
128,Shanghai(10kTEU),"[[1570.22570801]
 [1936.14526367]
 [2312.01586914]
 [2772.26611328]
 [2961.96386719]
 [2653.2644043 ]
 [3074.84912109]
 [3351.62109375]
 [3433.51196289]
 [3546.29418945]
 [3719.19848633]
 [3849.29223633]]","[[1808.4]
 [2171. ]
 [2615. ]
 [2798. ]
 [2500.2]
 [2906.9]
 [3173.9]
 [3252.9]
 [3361.7]
 [3528.5]
 [3654. ]
 [3713. ]]",6.494988569050193,210.1109191050898,"[[3910.45141602]
 [4231.79736328]
 [4416.31201172]
 [4550.03320312]]","[[4023.]
 [4201.]
 [4330.]
 [4350.]]",2.5306344212451006,123.57053356418587
128,Singapore(10kTEU),"[[2188.88598633]
 [2377.36181641]
 [2539.22998047]
 [2857.30175781]
 [3057.81591797]
 [2647.98535156]
 [2907.37988281]
 [3059.83959961]
 [3232.93701172]
 [3327.02294922]
 [3457.5300293 ]
 [3159.18579102]]","[[2319.2]
 [2479.2]
 [2793.6]
 [2991.8]
 [2586.7]
 [2843.1]
 [2993.8]
 [3164.9]
 [3257.9]
 [3386.9]
 [3092. ]
 [3090. ]]",5.933711081182311,210.41229137865517,"[[3157.1628418 ]
 [3437.39746094]
 [3733.8190918 ]
 [3794.51904297]]","[[3367.]
 [3660.]
 [3720.]
 [3660.]]",4.090267766790524,167.23476281798742
128,Shenzhen(10kTEU),"[[1461.34680176]
 [1702.67285156]
 [1918.36682129]
 [2168.04736328]
 [2197.95214844]
 [1897.5760498 ]
 [2301.90649414]
 [2307.69775391]
 [2342.82397461]
 [2374.91235352]
 [2446.96826172]
 [2462.44287109]]","[[1619.7]
 [1846.9]
 [2109.9]
 [2141.4]
 [1825. ]
 [2250.9]
 [2257. ]
 [2294. ]
 [2327.8]
 [2403.7]
 [2420. ]
 [2397. ]]",6.0262684438165515,172.1123885868966,"[[2440.60766602]
 [2558.32788086]
 [2798.51489258]
 [2611.49194336]]","[[2521.]
 [2774.]
 [2577.]
 [2655.]]",5.299560442001162,161.19800631878587
128,Hong Kong(10kTEU),"[[2177.63525391]
 [2221.41503906]
 [2331.30908203]
 [2376.67016602]
 [2425.68798828]
 [2084.34350586]
 [2347.12158203]
 [2414.81738281]
 [2289.60473633]
 [2215.48535156]
 [2201.55102539]
 [1988.48303223]]","[[2242.7]
 [2353.9]
 [2399.8]
 [2449.4]
 [2104. ]
 [2369.9]
 [2438.4]
 [2311.7]
 [2236.7]
 [2222.6]
 [2007. ]
 [1981. ]]",5.221024286674658,151.7982665222545,"[[1962.78820801]
 [2056.67260742]
 [1942.03503418]
 [1813.5612793 ]]","[[2076.]
 [1960.]
 [1830.]
 [2007.]]",6.536493270125253,134.28783491322997
128,Busan(10kTEU),"[[1202.66394043]
 [1239.24157715]
 [1258.7286377 ]
 [1387.94799805]
 [1406.9140625 ]
 [1253.51806641]
 [1484.23742676]
 [1691.61364746]
 [1781.4420166 ]
 [1848.13574219]
 [1951.51159668]
 [2031.9609375 ]]","[[1184.3]
 [1203. ]
 [1327. ]
 [1345.2]
 [1198. ]
 [1419.4]
 [1618.4]
 [1704.6]
 [1768.6]
 [1867.8]
 [1945. ]
 [1985. ]]",4.628526497478314,91.40957747617009,"[[2073.64453125]
 [2140.33886719]
 [2262.26342773]
 [2296.65258789]]","[[2049.]
 [2166.]
 [2199.]
 [2159.]]",2.9100395625286586,77.808005531953
128,Guangzhou(10kTEU),"[[ 539.8470459 ]
 [ 662.73248291]
 [ 832.6427002 ]
 [1157.11328125]
 [1223.12561035]
 [1239.95214844]
 [1365.92578125]
 [1526.70349121]
 [1573.54504395]
 [1628.52600098]
 [1753.93261719]
 [1814.15905762]]","[[ 468.5]
 [ 660. ]
 [1025.7]
 [1100.1]
 [1119. ]
 [1255. ]
 [1426. ]
 [1474.3]
 [1530.9]
 [1660. ]
 [1722. ]
 [1885. ]]",5.684423769832994,77.40072374288032,"[[1973.22302246]
 [2122.02709961]
 [2268.99169922]
 [2402.23925781]]","[[2037.]
 [2187.]
 [2323.]
 [2319.]]",3.0040448383379132,67.33247961356015
128,Qingdao(10kTEU),"[[ 592.3223877 ]
 [ 712.58337402]
 [ 856.33990479]
 [1037.71032715]
 [1126.12841797]
 [1119.9453125 ]
 [1300.49145508]
 [1404.36730957]
 [1557.19226074]
 [1661.99536133]
 [1771.23010254]
 [1862.94567871]]","[[ 630.7]
 [ 770.2]
 [ 946.2]
 [1032. ]
 [1026. ]
 [1201.2]
 [1302. ]
 [1450.3]
 [1552. ]
 [1658. ]
 [1747. ]
 [1801. ]]",4.068706132443692,54.85386708534662,"[[1918.59350586]
 [1948.47839355]
 [1944.35620117]
 [2227.74731445]]","[[1830.]
 [1826.]
 [2101.]
 [2200.]]",5.066391117210831,109.72346984448988
128,Dubai(10kTEU),"[[ 700.46716309]
 [ 923.4954834 ]
 [ 954.45471191]
 [1144.6907959 ]
 [1250.19641113]
 [1176.15917969]
 [1227.07910156]
 [1369.65405273]
 [1397.15100098]
 [1434.93322754]
 [1598.69104004]
 [1634.43664551]]","[[ 861.9]
 [ 892.3]
 [1079.1]
 [1182.7]
 [1110. ]
 [1160. ]
 [1300. ]
 [1327. ]
 [1364.1]
 [1524.9]
 [1560. ]
 [1573. ]]",6.212183068490243,84.42239616282981,"[[1647.67614746]
 [1611.01367188]
 [1568.24121094]
 [1482.69604492]]","[[1537.]
 [1495.]
 [1411.]
 [1350.]]",8.983548561255125,130.42375208691377
128,Tianjin(10kTEU),"[[ 480.80413818]
 [ 576.4274292 ]
 [ 687.97180176]
 [ 904.07080078]
 [ 935.52453613]
 [ 954.94049072]
 [1088.91027832]
 [1234.52954102]
 [1304.42675781]
 [1373.35327148]
 [1475.38378906]
 [1480.140625  ]]","[[ 480.1]
 [ 595. ]
 [ 817.6]
 [ 850. ]
 [ 870. ]
 [1008. ]
 [1158. ]
 [1230. ]
 [1301. ]
 [1406.1]
 [1411. ]
 [1449. ]]",4.493203825687044,56.40208472369875,"[[1517.03088379]
 [1573.33703613]
 [1663.62097168]
 [1789.85620117]]","[[1507.]
 [1600.]
 [1730.]
 [1835.]]",2.1572862954592367,42.59011107392094
128,Rotterdam(10kTEU),"[[ 855.25921631]
 [ 957.77105713]
 [ 993.8739624 ]
 [1018.78997803]
 [1110.31848145]
 [1002.82330322]
 [1145.40454102]
 [1219.74584961]
 [1218.62719727]
 [1193.81274414]
 [1262.66259766]
 [1255.74707031]]","[[ 930. ]
 [ 965.5]
 [ 990. ]
 [1080. ]
 [ 974.3]
 [1114.5]
 [1187.6]
 [1186.5]
 [1162.1]
 [1229.8]
 [1223. ]
 [1238. ]]",4.8082609853497,64.31986319996743,"[[1271.00183105]
 [1408.29455566]
 [1487.6192627 ]
 [1519.14562988]]","[[1373.]
 [1451.]
 [1482.]
 [1435.]]",4.15375050587699,69.5331658019045
128,Kelang(10kTEU),"[[ 566.49182129]
 [ 598.59106445]
 [ 682.26287842]
 [ 787.7623291 ]
 [ 858.16662598]
 [ 787.44134521]
 [ 954.46417236]
 [1032.89318848]
 [1075.37121582]
 [1112.8203125 ]
 [1176.59082031]
 [1277.59631348]]","[[ 554.4]
 [ 632.6]
 [ 731.2]
 [ 797. ]
 [ 730.9]
 [ 887. ]
 [ 960.3]
 [1000. ]
 [1035. ]
 [1094.6]
 [1189. ]
 [1320. ]]",4.813638740020416,53.945659432765716,"[[1417.76281738]
 [1474.47131348]
 [1323.60510254]
 [1458.42175293]]","[[1373.]
 [1232.]
 [1358.]
 [1324.]]",8.906698617937947,141.46400983212553
128,Kaohsiung(10kTEU),"[[ 976.56225586]
 [ 952.25543213]
 [ 982.66387939]
 [ 925.14813232]
 [ 972.86120605]
 [ 863.23132324]
 [ 923.24780273]
 [ 968.76000977]
 [ 983.26409912]
 [ 998.96826172]
 [1064.4864502 ]
 [1031.17712402]]","[[ 947.1]
 [ 977.5]
 [ 920. ]
 [ 967.7]
 [ 858.1]
 [ 918.1]
 [ 963.6]
 [ 978.1]
 [ 993.8]
 [1059.3]
 [1026. ]
 [1046. ]]",4.443203117254542,50.48995415677029,"[[1051.18261719]
 [1032.17749023]
 [1050.18237305]
 [1047.18151855]]","[[1027.]
 [1045.]
 [1042.]
 [ 962.]]",3.3054009709994636,44.9223164548744
128,Dalian(10kTEU),"[[ 304.45681763]
 [ 346.78207397]
 [ 399.43063354]
 [ 533.6328125 ]
 [ 520.58795166]
 [ 525.1864624 ]
 [ 589.94140625]
 [ 698.61700439]
 [ 854.40411377]
 [1028.20996094]
 [1037.50085449]
 [ 984.85229492]]","[[ 265.1]
 [ 321.2]
 [ 464.2]
 [ 450.3]
 [ 455.2]
 [ 524.2]
 [ 640. ]
 [ 806. ]
 [ 991.2]
 [1001.1]
 [ 945. ]
 [ 961. ]]",9.978876215390592,70.84593759405386,"[[ 999.86798096]
 [1008.31420898]
 [1014.88360596]
 [1056.17651367]]","[[ 970.]
 [ 977.]
 [1021.]
 [ 654.]]",17.09456283011558,202.27211522854518
128,Hanburg(10kTEU),"[[715.80493164]
 [819.90228271]
 [894.16162109]
 [941.94085693]
 [978.11108398]
 [716.18859863]
 [801.8651123 ]
 [908.74481201]
 [894.25756836]
 [936.3762207 ]
 [977.4395752 ]
 [890.13208008]]","[[808.8]
 [886.2]
 [936. ]
 [973.7]
 [700.7]
 [790. ]
 [901.4]
 [886.3]
 [930.2]
 [973. ]
 [882. ]
 [891. ]]",8.980438921996754,100.15038047806587,"[[898.7668457 ]
 [893.96972656]
 [881.49725342]
 [936.18426514]]","[[886.]
 [873.]
 [930.]
 [870.]]",4.166429916468579,42.824044528166795
128,Antwerp(10kTEU),"[[631.80865479]
 [674.55212402]
 [729.33325195]
 [865.62286377]
 [897.14477539]
 [758.91699219]
 [877.15026855]
 [897.14477539]
 [893.9822998 ]
 [888.37176514]
 [929.17694092]
 [997.72967529]]","[[ 648.2]
 [ 701.9]
 [ 835.5]
 [ 866.4]
 [ 730.9]
 [ 846.8]
 [ 866.4]
 [ 863.3]
 [ 857.8]
 [ 897.8]
 [ 965. ]
 [1004. ]]",5.592607388952646,65.59408593626017,"[[1037.51489258]
 [1079.34020996]
 [1145.64868164]
 [1145.64868164]]","[[1045.]
 [1110.]
 [1110.]
 [1204.]]",2.884117355696339,37.65552554190478
128,Xiamen(10kTEU),"[[335.28186035]
 [383.42498779]
 [452.77166748]
 [515.05053711]
 [556.74053955]
 [520.47943115]
 [637.25231934]
 [701.78466797]
 [778.71124268]
 [861.37420654]
 [919.14599609]
 [981.42480469]]","[[334.2]
 [401.9]
 [462.7]
 [503.4]
 [468. ]
 [582. ]
 [645. ]
 [720.1]
 [800.8]
 [857.2]
 [918. ]
 [961. ]]",4.012756252664058,33.610226801248984,"[[1025.4708252 ]
 [1104.34362793]
 [1065.41918945]
 [1180.14355469]]","[[1038.]
 [1000.]
 [1112.]
 [1141.]]",4.815242504731621,60.71771301603973
128,Tanjung(10kTEU),"[[437.59735107]
 [453.04751587]
 [511.40353394]
 [583.24157715]
 [593.08239746]
 [634.0201416 ]
 [684.60198975]
 [782.02606201]
 [799.73962402]
 [792.6541748 ]
 [883.38659668]
 [937.5111084 ]]","[[417.7]
 [477. ]
 [550. ]
 [560. ]
 [601.6]
 [653. ]
 [752. ]
 [770. ]
 [762.8]
 [855. ]
 [910. ]
 [828. ]]",5.340387211336193,46.611765815775094,"[[856.81634521]
 [866.65722656]
 [923.73388672]
 [937.5111084 ]]","[[838.]
 [896.]
 [910.]
 [985.]]",2.962668988485255,30.244287353965873
128,Los Angeles(10kTEU),"[[742.51391602]
 [758.99859619]
 [858.00665283]
 [720.60150146]
 [795.68688965]
 [736.48297119]
 [793.77703857]
 [804.73327637]
 [818.60437012]
 [797.59667969]
 [844.93963623]
 [826.84674072]]","[[748.5]
 [847. ]
 [710.3]
 [785. ]
 [726.1]
 [783.1]
 [794. ]
 [807.8]
 [786.9]
 [834. ]
 [816. ]
 [886. ]]",6.229105331773179,62.873165123846114,"[[897.20782471]
 [954.50183105]
 [957.51733398]
 [941.43475342]]","[[943.]
 [946.]
 [930.]
 [920.]]",2.760860341499014,29.094057696723866
128,Long Beach(10kTEU),"[[592.4263916 ]
 [671.49084473]
 [720.79980469]
 [722.67022705]
 [652.61730957]
 [531.8104248 ]
 [633.48895264]
 [619.63140869]
 [614.95550537]
 [673.19122314]
 [680.92749023]
 [712.29833984]]","[[671. ]
 [729. ]
 [731.2]
 [648.8]
 [506.7]
 [626.3]
 [610. ]
 [604.5]
 [673. ]
 [682.1]
 [719. ]
 [680. ]]",8.55173302661144,65.82055737646012,"[[679.14221191]
 [742.05358887]
 [788.81219482]
 [749.70507812]]","[[754.]
 [809.]
 [763.]
 [811.]]",7.286056243597542,60.226338195984624
256,Ningbo(10kTEU),"[[ 558.24346924]
 [ 676.5057373 ]
 [ 859.35479736]
 [1083.68933105]
 [1230.75512695]
 [1188.87670898]
 [1442.89953613]
 [1591.14489746]
 [1705.08166504]
 [1813.51330566]
 [2002.85070801]
 [2192.58129883]]","[[ 520.8]
 [ 706.8]
 [ 935. ]
 [1084.6]
 [1042. ]
 [1300.4]
 [1451.2]
 [1567.1]
 [1677.4]
 [1870. ]
 [2063. ]
 [2160. ]]",4.7951790105246115,73.81975712386559,"[[2287.93823242]
 [2583.83935547]
 [2754.8918457 ]
 [2866.96044922]]","[[2461.]
 [2635.]
 [2749.]
 [2872.]]",2.3408879321995606,90.31597016029905
256,Shanghai(10kTEU),"[[1568.17504883]
 [1933.1192627 ]
 [2307.98852539]
 [2767.01245117]
 [2956.2043457 ]
 [2648.32739258]
 [3068.7890625 ]
 [3344.82324219]
 [3426.49658203]
 [3538.97827148]
 [3711.42211914]
 [3841.16894531]]","[[1808.4]
 [2171. ]
 [2615. ]
 [2798. ]
 [2500.2]
 [2906.9]
 [3173.9]
 [3252.9]
 [3361.7]
 [3528.5]
 [3654. ]
 [3713. ]]",6.467352194823989,209.73047462580286,"[[3902.1652832 ]
 [4222.78369141]
 [4407.00244141]
 [4540.50976562]]","[[4023.]
 [4201.]
 [4330.]
 [4350.]]",2.4200038281588765,119.68594818908265
256,Singapore(10kTEU),"[[2186.88745117]
 [2375.8605957 ]
 [2538.15649414]
 [2857.06884766]
 [3058.11303711]
 [2647.19946289]
 [2907.27929688]
 [3060.14208984]
 [3233.69702148]
 [3328.03173828]
 [3458.88256836]
 [3159.75097656]]","[[2319.2]
 [2479.2]
 [2793.6]
 [2991.8]
 [2586.7]
 [2843.1]
 [2993.8]
 [3164.9]
 [3257.9]
 [3386.9]
 [3092. ]
 [3090. ]]",5.95327682676133,210.9850131063058,"[[3157.72216797]
 [3438.69702148]
 [3735.90234375]
 [3796.76293945]]","[[3367.]
 [3660.]
 [3720.]
 [3660.]]",4.106565497045446,167.1295944949529
256,Shenzhen(10kTEU),"[[1419.61853027]
 [1678.67895508]
 [1910.2232666 ]
 [2178.25170898]
 [2210.35400391]
 [1887.90466309]
 [2321.94775391]
 [2328.16430664]
 [2365.87182617]
 [2400.31787109]
 [2477.66918945]
 [2494.28100586]]","[[1619.7]
 [1846.9]
 [2109.9]
 [2141.4]
 [1825. ]
 [2250.9]
 [2257. ]
 [2294. ]
 [2327.8]
 [2403.7]
 [2420. ]
 [2397. ]]",6.872714864148318,184.720222360988,"[[2470.84106445]
 [2597.21191406]
 [2855.04931641]
 [2654.28295898]]","[[2521.]
 [2774.]
 [2577.]
 [2655.]]",4.7948353556868835,166.64474387633823
256,Hong Kong(10kTEU),"[[2177.73193359]
 [2221.46362305]
 [2331.23608398]
 [2376.546875  ]
 [2425.51025391]
 [2084.54418945]
 [2347.03076172]
 [2414.65136719]
 [2289.57788086]
 [2215.54052734]
 [2201.62158203]
 [1988.78918457]]","[[2242.7]
 [2353.9]
 [2399.8]
 [2449.4]
 [2104. ]
 [2369.9]
 [2438.4]
 [2311.7]
 [2236.7]
 [2222.6]
 [2007. ]
 [1981. ]]",5.220742194627145,151.73910551537597,"[[1963.12304688]
 [2056.90356445]
 [1942.39282227]
 [1814.06140137]]","[[2076.]
 [1960.]
 [1830.]
 [2007.]]",6.534064984193813,134.1537892585691
256,Busan(10kTEU),"[[1203.19799805]
 [1239.72644043]
 [1259.18737793]
 [1388.23278809]
 [1407.17358398]
 [1253.98388672]
 [1484.39257812]
 [1691.4901123 ]
 [1781.19775391]
 [1847.80175781]
 [1951.03833008]
 [2031.37963867]]","[[1184.3]
 [1203. ]
 [1327. ]
 [1345.2]
 [1198. ]
 [1419.4]
 [1618.4]
 [1704.6]
 [1768.6]
 [1867.8]
 [1945. ]
 [1985. ]]",4.629273054378044,91.35482142438052,"[[2073.00708008]
 [2139.61157227]
 [2261.37207031]
 [2295.71508789]]","[[2049.]
 [2166.]
 [2199.]
 [2159.]]",2.8896670331283225,77.22366771945406
256,Guangzhou(10kTEU),"[[ 536.88549805]
 [ 659.86181641]
 [ 829.89752197]
 [1154.93688965]
 [1222.65222168]
 [1239.98754883]
 [1366.27636719]
 [1526.74621582]
 [1572.84338379]
 [1626.92321777]
 [1750.2746582 ]
 [1809.51391602]]","[[ 468.5]
 [ 660. ]
 [1025.7]
 [1100.1]
 [1119. ]
 [1255. ]
 [1426. ]
 [1474.3]
 [1530.9]
 [1660. ]
 [1722. ]
 [1885. ]]",5.606299016012417,77.81382217792026,"[[1965.25585938]
 [2110.48779297]
 [2254.10009766]
 [2384.53027344]]","[[2037.]
 [2187.]
 [2323.]
 [2319.]]",3.203084122112661,70.7862147924729
